X,Y,OBJECTID,PARTICIPANT_CODE,FORMAL_PARTICIPANT_NAME,DEVELOPMENT_CODE,PROJECT_NAME,BUILDING_NAME,BUILDING_NUMBER,BUILDING_TYPE_CODE,BUILDING_STATUS_TYPE_CODE,NATIONAL_BLDG_ID,CONSTRUCT_DATE,DOFA_ACTUAL_DT,TOTAL_DWELLING_UNITS,ACC_UNITS,TOTAL_OCCUPIED,REGULAR_VACANT,TOTAL_UNITS,PCT_OCCUPIED,NUMBER_REPORTED,PCT_REPORTED,MONTHS_SINCE_REPORT,PCT_MOVEIN,PEOPLE_PER_UNIT,PEOPLE_TOTAL,RENT_PER_MONTH,SPENDING_PER_MONTH,SPENDING_PER_MONTH_PREV_YR,HH_INCOME,PERSON_INCOME,PCT_LT5K,PCT_5K_LT10K,PCT_10K_LT15K,PCT_15K_LT20K,PCT_GE20K,PCT_WAGE_MAJOR,PCT_WELFARE_MAJOR,PCT_OTHER_MAJOR,PCT_MEDIAN,PCT_LT50_MEDIAN,PCT_LT30_MEDIAN,PCT_2ADULTS,PCT_1ADULT,PCT_FEMALE_HEAD,PCT_FEMALE_HEAD_CHILD,PCT_DISABLED_LT62,PCT_DISABLED_GE62,PCT_DISABLED_ALL,PCT_LT24_HEAD,PCT_AGE25_50,PCT_AGE51_61,PCT_AGE62PLUS,PCT_AGE85PLUS,PCT_MINORITY,PCT_BLACK,PCT_NATIVE_AMERICAN,PCT_ASIAN,PCT_HISPANIC,MONTHS_WAITING,MONTHS_FROM_MOVEIN,PCT_UTILITY_ALLOW,AVE_UTIL_ALLOW,PCT_BED1,PCT_BED2,PCT_BED3,PCT_OVERHOUSED,TMINORITY,TPOVERTY,TPCT_OWNSFD,CHLDRN_MBR_CNT,ELDLY_PRCNT,PCT_DISABLED_LT62_ALL,PCT_LT80_MEDIAN,MEDIAN_INC_AMNT,STATE2KX,CNTY_NM2KX,CNTY2KX,TRACT2KX,BG2KX,BLOCK2KX,DPVACT,DPVNOST,CURCNTY_NM,CURCNTY,CURCOSUB,CURCOSUB_NM,PLACE2KX,PLACE_NM2KX,PLACE_CC2KX,PLACE_INC2KX,MSA,MSA_NM,CBSA,CBSA_NM,NECTA,NECTA_NM,METRO,MICRO,FCD_FIPS91,HLC,DPV,DPVRC,STD_ADDR,URB_OUT,STD_CITY,STD_ST,STD_ZIP5,STD_ZIP9,ZIP_CLASS,ZCTA2KX,DPBC,DPBC_CKSUM,STD_ZIP11,ADDR_TYPE,APT_NO,APT_TYPE,C1PGRC,C1PPRB,C1PDRC,C1PSRC,C1PARC,C1PZRC,MSGUSPS,LAT,LON,RC2KX,STM2KX,LVL2KX,UR,MSG2KX,COUNTY_LEVEL,PLACE_LEVEL,TRACT_LEVEL,BLKGRP_LEVEL,RAD_CHAP_INDR,RAD_TYPE,LAST_UPDT_DTTM,ANNL_EXPNS_AMNT,ANNL_EXPNS_AMNT_PREV_YR,PHA_TOTAL_UNITS,DEV_BUIL_NU_ENTRANCE,HA_PHN_NUM,HA_FAX_NUM,HA_EMAIL_ADDR_TEXT,EXEC_DIR_PHONE,EXEC_DIR_FAX,EXEC_DIR_EMAIL
-84.416111,42.249261,841,MI038,Jackson Housing Commission,MI038000002,REED MANOR,H-BUILDING,8,ES,INAPCP,1704210000,,1972/09/30 00:00:00+00,44,44,42,4,44,95.44999695,40,95.23999786,8,12.5,1,40,220,760,684,9078,9078,2.94000006,70.58999634,20.59000015,0,5.88000011,2.5,0,82.5,13.73999977,97.5,92.5,0,0,50,0,64.51999664,66.66999817,65,5,20,52.5,22.5,0,30,30,0,0,0,14,72,0,0,100,0,0,0,37.24000168,48.36000061,9.28999996,0,22.5,50,100,9492,26,Jackson,75,600,1,1013,N,N,Jackson,75,41420,Jackson,41420,Jackson city,C5,,3520,"Jackson, MI MSA",27100,"Jackson, MI Metropolitan Statistical Area",99999,,1,0,2607,3174,Y,,207 Steward Ave Apt H1,,Jackson,MI,49201,1195,,49201,81,9,49201119581,H,H1,Apt,,2,,,,,80% Overall probable correctness,42.249261,-84.416111,S,,R,U,** Street-Level Rooftop **,26075,2641420,26075000600,2.6075E+11,N, ,2021/04/04 22:18:23+00,383228,311856,539,MI03800000281,5177879241,5177876143,l.ingram@jacksonhousing-mi.org,5179903650,5177876143,l.ingram@jacksonhousing-mi.org
-86.451113,42.094393,842,MI010,Benton Harbor Housing Commission,MI010000001,HARBOR TOWERS,,1297,SF,INAPCP,1732210000,,1983/05/31 00:00:00+00,1,1,1,0,1,100,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,26,Berrien,21,600,2,2023,N,N,Berrien,21,7520,Benton Harbor,7520,Benton Harbor city,C5,,870,"Benton Harbor, MI MSA",35660,"Niles, MI Metropolitan Statistical Area",99999,,1,0,2606,570,S,,1297 Broadway,,Benton Harbor,MI,49022,5510,,49022,97,6,49022551097,S,,,,1,,,A,,90% Overall probable correctness,42.094393,-86.451113,S,,R,U,** Street-Level Rooftop **,26021,2607520,26021000600,2.6021E+11,N, ,2021/04/04 22:18:23+00,-4,-4,370,MI01000000112971,2699273546,2699276112,juanitagibbs@sbcglobal.net,2699273546,2699276112,juanitagibbs@sbcglobal.net
-83.452675,45.064493,843,MI022,Alpena Housing Commission,MI022000001,RIVERVIEW APTS.,,C10,RW,INAPCP,3562210000,,1953/05/30 00:00:00+00,4,4,4,0,4,100,4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,26,Alpena,7,500,1,1009,N,N,Alpena,7,1740,Alpena,1740,Alpena city,C5,,9999,,10980,"Alpena, MI Micropolitan Statistical Area",99999,,0,1,2601,162,S,,409 Park St,,Alpena,MI,49707,2923,,49707,9,8,49707292309,S,,,,1,,,A,,90% Overall probable correctness,45.064493,-83.452675,S,,R,U,** Street-Level Rooftop **,26007,2601740,26007000500,2.6007E+11,N, ,2021/04/04 22:18:23+00,-4,-4,195,MI022000001C101,9893543567,9893562177,jim@alpenahousing.com,9893543567,9893562177,jim@alpenahousing.com
-83.907686,43.443777,844,MI006,Saginaw Housing Commission,MI006000011,TOWN & GARDEN,Town & Garden Apartments,D017,RW,DDPROP,2871210000,1983/07/31 00:00:00+00,1983/07/31 00:00:00+00,2,2,2,0,2,100,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,26,Saginaw,145,200,1,1035,N,N,Saginaw,145,70520,Saginaw,70520,Saginaw city,C5,,6960,"Saginaw-Bay City-Midland, MI MSA",40980,"Saginaw, MI Metropolitan Statistical Area",99999,,1,0,2605,5340,S,,1114 Essling St,,Saginaw,MI,48601,1330,,48601,14,9,48601133014,S,,,,2,,N,A,,80% Overall probable correctness,43.443777,-83.907686,S,,R,U,** Street-Level Rooftop **,26145,2670520,26145000200,2.6145E+11,Y,PBRA,2021/04/04 22:18:23+00,-4,-4,629,MI006000011D0171,9897558183,9897558161,lfoxx@saginawhousing.org,9897558183,9897558161,lfoxx@saginawhousing.org
-82.888801,42.553968,845,MI040,Clinton Township Housing Commission,MI040000001,CLINTON VILLAGE,,32,SD,INAPCP,4624210000,,1970/09/30 00:00:00+00,2,2,2,0,2,100,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,26,Macomb,99,241800,2,2021,N,N,Macomb,99,16520,Clinton,99999,Clinton charter township,99,,2160,"Detroit, MI PMSA",19820,"Detroit-Warren-Dearborn, MI Metropolitan Statistical Area",99999,,1,0,2609,,S,,34928 Village Rd,,Clinton Twp,MI,48035,3673,,48035,28,1,48035367328,S,,,,1,,,A,,90% Overall probable correctness,42.553968,-82.888801,S,,R,U,** Street-Level Rooftop **,26099,2699999,26099241800,2.60992E+11,N, ,2021/04/04 22:18:23+00,-4,-4,100,MI040000001321,5867917000,5867926735,e.nugin@clintontownship-mi.gov,5867917000,5867926735,k.ostrowski@clintontownship-mi.gov
-90.129109,46.452721,846,MI018,Ironwood Housing Commission,MI018000001,PIONEER PARK APTS,,3-B,SD,INAPCP,7262210000,,1981/02/28 00:00:00+00,2,2,2,0,2,100,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,26,Gogebic,53,950500,1,1056,N,N,Gogebic,53,41060,Ironwood,41060,Ironwood city,C5,,9999,,99999,,99999,,0,0,2601,3144,S,,513 Geneva St,,Ironwood,MI,49938,3333,,49938,13,1,49938333313,S,,,,3,,,A,,70% Overall probable correctness,46.452721,-90.129109,S,,R,U,** Street-Level Rooftop **,26053,2641060,26053950500,2.6054E+11,N, ,2021/04/04 22:18:23+00,-4,-4,147,MI0180000013-B1,9069323341,9069320322,cathy@ironwoodhousing.net,9069323341,9069320322,cathy@ironwoodhousing.net
-83.663022,43.073702,847,MI009,Flint Housing Commission,MI009000005,RIVER PARK,RIVER PARK APARTMENTS,526,RW,INAPCP,3212210000,1969/03/01 00:00:00+00,1969/03/31 00:00:00+00,6,6,5,0,6,83.33000183,5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,26,Genesee,49,1800,2,2001,N,N,Genesee,49,29000,Flint,29000,Flint city,C5,,2640,"Flint, MI PMSA",22420,"Flint, MI Metropolitan Statistical Area",99999,,1,0,2605,2172,S,,6902 Touraine Dr,,Flint,MI,48505,2474,,48505,2,9,48505247402,S,,,,1,,,A,,90% Overall probable correctness,43.073702,-83.663022,S,,R,U,** Street-Level Rooftop **,26049,2629000,26049001800,2.6049E+11,N, ,2021/04/04 22:18:23+00,-4,-4,1138,MI00900000505261,8107363050,8107360158,flinthc@flinthc.org,8107363050,8107360158,Hincejr@flinthc.org
-83.312725,42.276331,848,MI027,Inkster Housing Commission,MI027000001,LEMOYNE GARDENS,,3205,RW,INAPCP,5513210000,,1964/12/01 00:00:00+00,4,4,0,1,4,0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,26,Wayne,163,570800,2,2021,N,N,Wayne,163,40680,Inkster,40680,Inkster city,C5,,2160,"Detroit, MI PMSA",19820,"Detroit-Warren-Dearborn, MI Metropolitan Statistical Area",99999,,1,0,2613,3102,S,,4520 Moore Ct,,Inkster,MI,48141,3048,,48141,20,5,48141304820,S,,,,1,,,A,,90% Overall probable correctness,42.276331,-83.312725,S,,R,U,** Street-Level Rooftop **,26163,2640680,26163570800,2.61636E+11,N, ,2021/04/04 22:18:23+00,-4,-4,734,MI02700000132051,3135612600,3135612893,jonesc@inksterhousing.org,3135612892,,coopera@inksterhousing.org
-87.670578,41.893129,849,IL002,Chicago Housing Authority,IL002032000,SS Region 1,1739 W ERIE ST,SS553,SF,INAPCP,8009700000,,1997/07/31 00:00:00+00,1,1,1,0,1,100,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,17,Cook,31,243200,2,2001,N,N,Cook,31,14000,Chicago,14000,Chicago city (part),C5,,1600,"Chicago, IL PMSA",16980,"Chicago-Naperville-Elgin, IL-IN-WI Metropolitan Statistical Area",99999,,1,0,1705,1296,S,,1739 W Erie St,,Chicago,IL,60622,6018,,60622,39,7,60622601839,S,,,,1,,,A,,90% Overall probable correctness,41.893129,-87.670578,S,,R,U,** Street-Level Rooftop **,17031,1714000,17031243200,1.70312E+11,N, ,2021/04/04 22:18:23+00,-4,-4,15788,IL002032000SS5531,3127428500,,operez@thecha.org,3129137040,,tscott@thecha.org
-87.600383,41.816114,850,IL002,Chicago Housing Authority,IL002033000,SS Region 3,4333 S BERKELEY AV,S0349,RW,INAPCP,9339700000,,2005/12/31 00:00:00+00,3,3,3,0,3,100,3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,17,Cook,31,390200,2,2001,N,Y,Cook,31,14000,Chicago,14000,Chicago city (part),C5,,1600,"Chicago, IL PMSA",16980,"Chicago-Naperville-Elgin, IL-IN-WI Metropolitan Statistical Area",99999,,1,0,1707,1296,D,,4333 S Berkeley Ave,,Chicago,IL,60653,4825,,60653,99,3,60653482599,H,1SUD,,,2,,,N,,80% Overall probable correctness,41.816114,-87.600383,S,,R,U,** Street-Level Rooftop **,17031,1714000,17031390200,1.70314E+11,N, ,2021/04/04 22:18:23+00,-4,-4,15788,IL002033000S03491,3127428500,,operez@thecha.org,3129137040,,tscott@thecha.org
-87.609948,41.816621,851,IL002,Chicago Housing Authority,IL002021000,LANGSTON,655 E 43RD ST,LG002,WU,DDDRFT,9669700000,,2000/11/30 00:00:00+00,6,1,1,0,6,16.67000008,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,17,Cook,31,836000,3,3004,N,Y,Cook,31,14000,Chicago,14000,Chicago city (part),C5,,1600,"Chicago, IL PMSA",16980,"Chicago-Naperville-Elgin, IL-IN-WI Metropolitan Statistical Area",99999,,1,0,1701,1296,S,,655 E 43rd St,,Chicago,IL,60653,2900,,60653,99,1,60653290099,H,,,,1,,,A,,90% Overall probable correctness,41.816621,-87.609948,S,,R,U,** Street-Level Rooftop **,17031,1714000,17031836000,1.70318E+11,N, ,2021/04/04 22:18:23+00,-4,-4,15788,IL002021000LG0021,3127428500,,operez@thecha.org,3129137040,,tscott@thecha.org
-87.618603,41.830282,852,IL002,Chicago Housing Authority,IL002033000,SS Region 3,3542-3552 S CALUMET AV,SS107,RW,INAPCP,7338700000,,1960/03/31 00:00:00+00,6,6,4,2,6,66.66999817,4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,17,Cook,31,839600,2,2001,N,N,Cook,31,14000,Chicago,14000,Chicago city (part),C5,,1600,"Chicago, IL PMSA",16980,"Chicago-Naperville-Elgin, IL-IN-WI Metropolitan Statistical Area",99999,,1,0,1701,1296,S,,3542 S Calumet Ave,,Chicago,IL,60653,1102,,60653,42,0,60653110242,S,,,,1,,,A,,90% Overall probable correctness,41.830282,-87.618603,S,,R,U,** Street-Level Rooftop **,17031,1714000,17031839600,1.70318E+11,N, ,2021/04/04 22:18:23+00,-4,-4,15788,IL002033000SS1071,3127428500,,operez@thecha.org,3129137040,,tscott@thecha.org
-87.671916,41.978622,853,IL002,Chicago Housing Authority,IL002032000,SS Region 1,5323 N PAULINA ST,SS728,WU,INAPCP,2258700000,,1975/09/30 00:00:00+00,3,3,3,0,3,100,3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,17,Cook,31,30900,3,3011,N,Y,Cook,31,14000,Chicago,14000,Chicago city (part),C5,,1600,"Chicago, IL PMSA",16980,"Chicago-Naperville-Elgin, IL-IN-WI Metropolitan Statistical Area",99999,,1,0,1709,1296,S,,5323 N Paulina St,,Chicago,IL,60640,2019,,60640,23,7,60640201923,S,,,,1,,,A,,90% Overall probable correctness,41.978622,-87.671916,S,,R,U,** Street-Level Rooftop **,17031,1714000,17031030900,1.7031E+11,N, ,2021/04/04 22:18:23+00,-4,-4,15788,IL002032000SS7281,3127428500,,operez@thecha.org,3129137040,,tscott@thecha.org
-87.588543,41.772804,854,IL002,Chicago Housing Authority,IL002033000,SS Region 3,6735-39 S BLACKSTONE AV,SS472,RW,INAPCP,2088700000,,1994/01/31 00:00:00+00,3,3,3,0,3,100,3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,17,Cook,31,430300,1,1004,N,N,Cook,31,14000,Chicago,14000,Chicago city (part),C5,,1600,"Chicago, IL PMSA",16980,"Chicago-Naperville-Elgin, IL-IN-WI Metropolitan Statistical Area",99999,,1,0,1701,1296,S,,6735 S Blackstone Ave,,Chicago,IL,60637,4815,,60637,35,2,60637481535,S,,,,1,,,A,,90% Overall probable correctness,41.772804,-87.588543,S,,R,U,** Street-Level Rooftop **,17031,1714000,17031430300,1.70314E+11,N, ,2021/04/04 22:18:23+00,-4,-4,15788,IL002033000SS4721,3127428500,,operez@thecha.org,3129137040,,tscott@thecha.org
-84.165987,31.556146,855,GA023,Housing Authority of the City of Albany,GA023000004,WILLIAM DENNIS HOMES,WILLIAM DENNIS HOMES,25,SD,DDDRFT,4151600000,1963/11/30 00:00:00+00,1964/05/31 00:00:00+00,2,2,2,0,2,100,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,13,Dougherty,95,1403,2,2012,N,N,Dougherty,95,93312,West Dougherty,1052,Albany city (part),C1,,120,"Albany, GA MSA",10500,"Albany, GA Metropolitan Statistical Area",99999,,1,0,1302,54,S,,1801 Gadsden Dr,,Albany,GA,31701,3573,,31701,1,9,31701357301,S,,,,1,,,A,,90% Overall probable correctness,31.556146,-84.165987,S,,R,U,** Street-Level Rooftop **,13095,1301052,13095001403,1.3095E+11,N, ,2021/04/04 22:18:23+00,-4,-4,347,GA0230000040251,2294344500,2294344502,wmyles@albanyha.com,2294344500,2294344502,wmyles@albanyha.com
-81.49161,31.159163,856,GA009,Housing Authority of the City of Brunswick,GA009000003,MCINTYRE COURT,Build #04 Brooklyn Homes,9404,RW,INAPCP,8701600000,1952/04/30 00:00:00+00,1952/04/30 00:00:00+00,6,6,5,1,6,83.33000183,5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,13,Glynn,127,800,4,4043,N,N,Glynn,127,90444,Brunswick,11560,Brunswick city,C1,,9999,,15260,"Brunswick, GA Metropolitan Statistical Area",99999,,1,0,1301,444,S,,21 Brooklyn Homes,,Brunswick,GA,31520,5920,,31520,21,0,31520592021,S,,,,1,,,A,,90% Overall probable correctness,31.159163,-81.49161,S,,R,U,** Street-Level Rooftop **,13127,1311560,13127000800,1.3127E+11,N, ,2021/04/04 22:18:23+00,-4,-4,586,GA00900000394041,9122651334,9122651280,astrickland@brunswickpha.org,9122651334,,astrickland@brunswickpha.org
-82.355894,31.219859,857,GA028,Housing Authority of the City of Waycross,GA028000002,NORTHSIDE HOMES,NORTHSIDE HOMES,B_0038,SD,INAPCP,6212600000,1976/08/01 00:00:00+00,1976/08/31 00:00:00+00,2,2,2,0,2,100,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,13,Ware,299,950400,1,1010,N,N,Ware,299,93294,Waycross,80956,Waycross city (part),C1,,9999,,48180,"Waycross, GA Micropolitan Statistical Area",99999,,0,1,1301,3468,Y,,513 Butler St,,Waycross,GA,31501,5469,,31501,13,2,31501546913,S,,,,2,,,,,80% Overall probable correctness,31.219859,-82.355894,S,,R,U,** Street-Level Rooftop **,13299,1380956,13299950400,1.33E+11,N, ,2021/04/04 22:18:23+00,-4,-4,355,GA028000002B_0038001,9122872440,9122830831,ed@wayxpha.com,9122872440,9122830831,ed@wayxpha.com
-83.653036,32.813276,858,GA007,Housing Authority of the City of Macon-Bibb,GA007000003,MURPHY HOMES,,87,SD,DDPROP,8720600000,1943/12/31 00:00:00+00,1963/02/28 00:00:00+00,2,2,2,0,2,100,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,13,Bibb,21,12700,2,2008,N,N,Bibb,21,91892,Macon West CCD,49000,Macon city (part),C1,,4680,"Macon, GA MSA",31420,"Macon-Bibb County, GA Metropolitan Statistical Area",99999,,1,0,1302,1968,S,,2642 King St S,,Macon,GA,31206,2260,,31206,42,2,31206226042,S,,,,2,N,,A,,80% Overall probable correctness,32.813276,-83.653036,S,,R,U,** Street-Level Rooftop **,13021,1349000,13021012700,1.3021E+11,Y,PBRA,2021/04/04 22:18:23+00,-4,-4,756,GA007000003871,4787525000,4787525199,executivedirector@maconhousing.com,4787525070,4787525199,maustin@maconhousing.com
-83.6999,33.7579,859,GA073,Housing Authority of the City of Monroe,GA073000001,MAGNOLIA TERRACE,,B_0044,SD,INAPCP,1673600000,,1970/06/30 00:00:00+00,2,2,2,0,2,100,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,13,Walton,297,110700,,,,,Walton,297,92046,Monroe,52192,Monroe city (part),C1,,9999,,12060,"Atlanta-Sandy Springs-Alpharetta, GA Metropolitan Statistical Area",99999,,1,0,1310,2160,,,,,Monroe,GA,30655,,,30655,,,,,,,H,,,,,H,House # not found on this street,33.7579,-83.6999,5,S,T,R,**  Centroid Lat/Long   **,13297,1352192,13297110700,,N, ,2021/04/04 22:18:23+00,-4,-4,382,GA073000001B_00441,7702676591,7702675766,gapha193@monroeha.org,7702676591,7702675766,gapha193@monroeha.org
-83.813882,34.302297,860,GA059,Housing Authority of the City of Gainesville,GA059000001,MELROSE HOMES,JES 603,603,RW,INAPCP,9422600000,1971/08/31 00:00:00+00,1971/08/31 00:00:00+00,5,5,3,0,5,60,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,13,Hall,139,800,3,3011,N,Y,Hall,139,91260,Gainesville,31908,Gainesville city (part),C1,,9999,,23580,"Gainesville, GA Metropolitan Statistical Area",99999,,1,0,1309,1314,S,,1120 Jesse Jewell Pkwy SE,,Gainesville,GA,30501,3832,,30501,99,7,30501383299,H,,,,1,,,A,,90% Overall probable correctness,34.302297,-83.813882,S,,R,U,** Street-Level Rooftop **,13139,1331908,13139000800,1.3139E+11,N, ,2021/04/04 22:18:23+00,-4,-4,202,GA0590000016031,7705361294,7705365150,bbrown@gainesvillehousing.org,7705361294,7705365150,bbrown@gainesvillehousing.org
-83.554008,30.799145,861,GA085,Housing Authority of the City of Quitman,GA085000001,HILLSDALE HEIGHTS,,B_0031,SF,DDDRFT,4215600000,,1977/09/30 00:00:00+00,1,1,0,1,1,0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,13,Brooks,27,960400,2,2044,Y,N,Brooks,27,92436,Quitman,63224,Quitman city,C1,,9999,,46660,"Valdosta, GA Metropolitan Statistical Area",99999,,1,0,1308,2652,S,,715 Norman Dr,,Quitman,GA,31643,1154,,31643,15,6,31643115415,S,,,,3,,,A,,70% Overall probable correctness,30.799145,-83.554008,S,,R,U,** Street-Level Rooftop **,13027,1363224,13027960400,1.3028E+11,N, ,2021/04/04 22:18:23+00,-4,-4,202,GA085000001B_00311,2292634631,2292638767,quitmanha@windstream.net,2292634631,,tracigershom@windstream.net
